                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    129,                 1.0078,                0.82228,                 1.8443,                0.47074,                0.41019,                 0.3907,                 0.2235,                  3.242,                 4.2519,                 3.1114,               0.000229,               0.000229,               0.000229
                    130,                 1.0099,                0.83282,                 1.8479,                0.49155,                0.38403,                0.38391,                0.21814,                 3.2546,                 4.2359,                  3.106,             0.00022591,             0.00022591,             0.00022591
                    131,                 1.0088,                0.81911,                 1.8447,                0.50701,                0.39006,                0.38902,                0.22318,                 3.2222,                 4.2289,                 3.1068,             0.00022281,             0.00022281,             0.00022281
                    132,                 1.0075,                0.82441,                 1.8503,                0.48738,                0.40265,                0.38877,                 0.2244,                 3.2174,                 4.2704,                 3.0984,             0.00021972,             0.00021972,             0.00021972
                    133,                 1.0025,                0.81757,                 1.8422,                0.48564,                0.40248,                 0.3881,                0.22321,                 3.2243,                 4.2397,                 3.1014,             0.00021662,             0.00021662,             0.00021662
                    134,                0.99277,                0.79291,                 1.8363,                0.48222,                0.40681,                0.39126,                0.22528,                 3.2392,                 4.2495,                 3.1209,             0.00021353,             0.00021353,             0.00021353
                    135,                0.99622,                0.80345,                 1.8438,                 0.4919,                0.39008,                0.38879,                 0.2245,                 3.2273,                 4.2821,                  3.097,             0.00021044,             0.00021044,             0.00021044
                    136,                 0.9914,                 0.8014,                 1.8415,                0.48465,                0.40186,                0.38854,                0.22456,                 3.2337,                 4.2922,                 3.0953,             0.00020734,             0.00020734,             0.00020734
                    137,                0.99151,                0.81062,                 1.8318,                0.50658,                0.39429,                0.39191,                 0.2257,                 3.2274,                  4.299,                 3.0989,             0.00020425,             0.00020425,             0.00020425
                    138,                0.97245,                0.79217,                 1.8351,                 0.5094,                0.40072,                0.39962,                   0.23,                 3.2422,                 4.2142,                  3.108,             0.00020116,             0.00020116,             0.00020116
                    139,                0.98644,                0.79739,                 1.8362,                0.51974,                 0.3957,                0.40259,                0.23104,                 3.2204,                  4.217,                 3.0885,             0.00019806,             0.00019806,             0.00019806
