                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     90,                0.63963,                0.60611,                 1.8403,                 0.5236,                0.42451,                0.43155,                0.25568,                 3.0448,                 3.7887,                 3.5508,             0.00018445,             0.00018445,             0.00018445
                     91,                0.65004,                0.60569,                 1.8466,                0.50456,                0.43992,                0.42706,                0.25308,                 3.0088,                 3.8459,                 3.5261,              0.0001795,              0.0001795,              0.0001795
                     92,                0.62387,                0.59421,                 1.8383,                 0.4959,                0.42579,                0.41733,                0.24575,                 3.0601,                 3.8798,                 3.5687,             0.00017455,             0.00017455,             0.00017455
                     93,                   0.62,                0.59911,                 1.8321,                0.51032,                0.43456,                0.42299,                0.25162,                 3.0363,                 3.8544,                 3.5588,              0.0001696,              0.0001696,              0.0001696
                     94,                0.63185,                 0.5922,                 1.8416,                0.50527,                0.43162,                0.42852,                0.25422,                 3.0268,                 3.8351,                 3.5434,             0.00016465,             0.00016465,             0.00016465
                     95,                 0.6158,                0.56211,                 1.8252,                0.51135,                0.43856,                0.43472,                0.25602,                 3.0374,                 3.7775,                 3.5451,              0.0001597,              0.0001597,              0.0001597
                     96,                0.61802,                0.58606,                 1.8328,                0.51994,                 0.4382,                 0.4384,                0.26001,                 3.0176,                 3.7846,                 3.5431,             0.00015475,             0.00015475,             0.00015475
                     97,                0.61033,                0.56527,                 1.8268,                0.53382,                0.42641,                0.43605,                0.25628,                 3.0459,                 3.7915,                 3.5562,              0.0001498,              0.0001498,              0.0001498
                     98,                0.60448,                0.55925,                 1.8173,                0.51599,                0.44528,                0.43857,                0.26016,                 3.0431,                 3.7987,                 3.5483,             0.00014485,             0.00014485,             0.00014485
                     99,                0.59648,                0.53783,                 1.8157,                 0.5201,                0.43742,                0.42789,                0.25382,                 3.0397,                 3.8998,                 3.5614,              0.0001399,              0.0001399,              0.0001399
